500000;0.819143
500000;0.82411
500000;0.836979
500000;0.82102
500000;0.820652
500000;0.817764
500000;0.815631
500000;0.818115
500000;0.832575
500000;0.81912
500000;0.816032
500000;0.815465
500000;0.822451
500000;0.828351
500000;0.82715
500000;0.820937
500000;0.821478
500000;0.814501
500000;0.812696
500000;0.833618
500000;0.816842
500000;0.813599
500000;0.814063
500000;0.818865
500000;0.81213
500000;0.841001
500000;0.820118
500000;0.812071
500000;0.813075
500000;0.814684
500000;0.813877
500000;0.835208
500000;0.820231
500000;0.815457
500000;0.813178
500000;0.812726
500000;0.824005
500000;0.842047
500000;0.815517
500000;0.817816
500000;0.814675
500000;0.816867
500000;0.818455
500000;0.845804
500000;0.838265
500000;0.816967
500000;0.827218
500000;0.816573
500000;0.816294
500000;0.852748
500000;0.817187
500000;0.817776
500000;0.820107
500000;0.817109
500000;0.822118
500000;0.836277
500000;0.81428
500000;0.818141
500000;0.822264
500000;0.816611
500000;0.831031
500000;0.82983
500000;0.819564
500000;0.812577
500000;0.825889
500000;0.814605
500000;0.837064
500000;0.823658
500000;0.815699
500000;0.815977
500000;0.814724
500000;0.818894
500000;0.833015
500000;0.818965
500000;0.820815
500000;0.818594
500000;0.817523
500000;0.818992
500000;0.849969
500000;0.80968
500000;0.821798
500000;0.827459
500000;0.819739
500000;0.81855
500000;0.837176
500000;0.8173
500000;0.81794
500000;0.821563
500000;0.815327
500000;0.817169
500000;0.842198
500000;0.810051
500000;0.818104
500000;0.819468
500000;0.822358
500000;0.818428
500000;0.838241
500000;0.820876
500000;0.816181
500000;0.820973
