50000;0,0599101
50000;0,0586194
50000;0,0585197
50000;0,0603688
50000;0,0613321
50000;0,0585739
50000;0,0587556
50000;0,0587971
50000;0,0591692
50000;0,0594769
50000;0,0593846
50000;0,0590703
50000;0,0588303
50000;0,058745
50000;0,059792
50000;0,0608393
50000;0,0595967
50000;0,0593829
50000;0,0594211
50000;0,0592816
50000;0,0582371
50000;0,0588726
50000;0,0598781
50000;0,0625095
50000;0,0601366
50000;0,0600644
50000;0,058002
50000;0,0589234
50000;0,0593037
50000;0,0611831
50000;0,0593485
50000;0,0573275
50000;0,0566211
50000;0,0581842
50000;0,0596463
50000;0,058834
50000;0,0587893
50000;0,0582847
50000;0,0594998
50000;0,0594436
50000;0,0585333
50000;0,0612853
50000;0,0629694
50000;0,0615007
50000;0,0609238
50000;0,0590867
50000;0,0622125
50000;0,0593645
50000;0,0604504
50000;0,0592073
50000;0,0593169
50000;0,0596098
50000;0,0584791
50000;0,0584668
50000;0,0588098
50000;0,0589161
50000;0,0583302
50000;0,0571844
50000;0,0598912
50000;0,0581304
50000;0,0592143
50000;0,0572812
50000;0,0586367
50000;0,0572356
50000;0,0593883
50000;0,0589058
50000;0,0583323
50000;0,0596098
50000;0,0590075
50000;0,0583565
50000;0,0599729
50000;0,059072
50000;0,0585977
50000;0,0586387
50000;0,0589989
50000;0,0583212
50000;0,0577915
50000;0,0579273
50000;0,0580459
50000;0,0590223
50000;0,0616644
50000;0,0590703
50000;0,0581907
50000;0,058155
50000;0,0601128
50000;0,0591905
50000;0,0590707
50000;0,0576681
50000;0,0591396
50000;0,0584607
50000;0,0586584
50000;0,058752
50000;0,0589973
50000;0,0584648
50000;0,0590617
50000;0,0587142
50000;0,0583282
50000;0,0592438
50000;0,0586108
50000;0,0589624
