100000;0,15568
100000;0,153244
100000;0,150081
100000;0,146302
100000;0,144685
100000;0,145449
100000;0,1491
100000;0,144415
100000;0,14441
100000;0,159122
100000;0,147005
100000;0,145339
100000;0,147952
100000;0,149702
100000;0,144155
100000;0,14466
100000;0,1463
100000;0,146526
100000;0,147915
100000;0,147823
100000;0,144611
100000;0,144852
100000;0,146703
100000;0,144735
100000;0,144891
100000;0,145197
100000;0,148601
100000;0,144411
100000;0,147186
100000;0,147907
100000;0,145261
100000;0,14575
100000;0,148499
100000;0,158495
100000;0,150349
100000;0,147469
100000;0,146475
100000;0,147065
100000;0,144159
100000;0,146792
100000;0,145366
100000;0,14582
100000;0,145935
100000;0,146326
100000;0,146999
100000;0,145718
100000;0,145181
100000;0,145205
100000;0,146086
100000;0,144081
100000;0,14478
100000;0,145139
100000;0,147784
100000;0,144828
100000;0,146731
100000;0,145051
100000;0,143415
100000;0,146388
100000;0,144306
100000;0,145447
100000;0,142775
100000;0,146475
100000;0,143891
100000;0,145231
100000;0,144671
100000;0,152512
100000;0,152114
100000;0,150584
100000;0,15083
100000;0,146533
100000;0,144425
100000;0,143443
100000;0,148414
100000;0,146514
100000;0,145038
100000;0,147878
100000;0,144139
100000;0,145615
100000;0,147012
100000;0,144498
100000;0,148507
100000;0,142429
100000;0,148307
100000;0,144805
100000;0,145654
100000;0,146255
100000;0,144027
100000;0,148791
100000;0,146852
100000;0,146677
100000;0,146854
100000;0,146986
100000;0,147482
100000;0,145922
100000;0,145963
100000;0,146225
100000;0,145278
100000;0,14491
100000;0,155298
100000;0,153739
