100000;0,132491
100000;0,132511
100000;0,132377
100000;0,132074
100000;0,131623
100000;0,132029
100000;0,13292
100000;0,141958
100000;0,139715
100000;0,139016
100000;0,140057
100000;0,131202
100000;0,131366
100000;0,132544
100000;0,133533
100000;0,136411
100000;0,131815
100000;0,141772
100000;0,131796
100000;0,13282
100000;0,133321
100000;0,132102
100000;0,133579
100000;0,135967
100000;0,131905
100000;0,131035
100000;0,133602
100000;0,132618
100000;0,131631
100000;0,132221
100000;0,132187
100000;0,132943
100000;0,132267
100000;0,130991
100000;0,134794
100000;0,132788
100000;0,135503
100000;0,132976
100000;0,131773
100000;0,134395
100000;0,130882
100000;0,142116
100000;0,138577
100000;0,137609
100000;0,133476
100000;0,130905
100000;0,131373
100000;0,131177
100000;0,130718
100000;0,13394
100000;0,1329
100000;0,132171
100000;0,132683
100000;0,132394
100000;0,132124
100000;0,131577
100000;0,133141
100000;0,13412
100000;0,13248
100000;0,130322
100000;0,132824
100000;0,132948
100000;0,131515
100000;0,131472
100000;0,133007
100000;0,133631
100000;0,13139
100000;0,133435
100000;0,131146
100000;0,130844
100000;0,133009
100000;0,132992
100000;0,133482
100000;0,13146
100000;0,133716
100000;0,141788
100000;0,13737
100000;0,139413
100000;0,137099
100000;0,132743
100000;0,131911
100000;0,133541
100000;0,133174
100000;0,132699
100000;0,13173
100000;0,132489
100000;0,131916
100000;0,135196
100000;0,132397
100000;0,133291
100000;0,13389
100000;0,134599
100000;0,131518
100000;0,132809
100000;0,133187
100000;0,131081
100000;0,133042
100000;0,1351
100000;0,135308
100000;0,131857
