50000;0,0690674
50000;0,0696307
50000;0,0701636
50000;0,0719532
50000;0,0727921
50000;0,0715236
50000;0,0720767
50000;0,0713152
50000;0,0725517
50000;0,0703971
50000;0,0698715
50000;0,070322
50000;0,0681243
50000;0,0697595
50000;0,0699938
50000;0,0689698
50000;0,0701513
50000;0,0691372
50000;0,0703052
50000;0,0682326
50000;0,073266
50000;0,0694884
50000;0,072331
50000;0,0673501
50000;0,0703335
50000;0,0679577
50000;0,0688689
50000;0,0696943
50000;0,0694313
50000;0,0683163
50000;0,0698166
50000;0,0683581
50000;0,0700065
50000;0,0688422
50000;0,0684873
50000;0,0700118
50000;0,0672143
50000;0,0682079
50000;0,0688685
50000;0,0676877
50000;0,0687273
50000;0,070004
50000;0,0704525
50000;0,0702211
50000;0,0688553
50000;0,0684672
50000;0,0685017
50000;0,06821
50000;0,0686609
50000;0,0683991
50000;0,0681448
50000;0,0697095
50000;0,0723035
50000;0,0692262
50000;0,0708594
50000;0,0691076
50000;0,0698395
50000;0,0694055
50000;0,0688098
50000;0,0697169
50000;0,0671688
50000;0,0691766
50000;0,0689911
50000;0,0683688
50000;0,0680123
50000;0,0682022
50000;0,0702116
50000;0,0697837
50000;0,0683199
50000;0,0683741
50000;0,0695655
50000;0,0718313
50000;0,0693103
50000;0,0729337
50000;0,0731183
50000;0,0717993
50000;0,0714658
50000;0,0706289
50000;0,070457
50000;0,0711294
50000;0,0682826
50000;0,0681698
50000;0,0685349
50000;0,0686375
50000;0,0682486
50000;0,0700644
50000;0,0683913
50000;0,0692693
50000;0,0693124
50000;0,068873
50000;0,0693874
50000;0,0658777
50000;0,0699146
50000;0,0690227
50000;0,0683208
50000;0,0684627
50000;0,0680816
50000;0,0689152
50000;0,0697189
50000;0,069929
