1000000;3.73863
1000000;3.74278
1000000;3.7169
1000000;3.70702
1000000;3.69828
1000000;3.70983
1000000;3.72661
1000000;3.71902
1000000;3.70564
1000000;3.71105
1000000;3.72275
1000000;3.72242
1000000;3.7267
1000000;3.68805
1000000;3.72696
1000000;3.71348
1000000;3.74287
1000000;3.68114
1000000;3.72168
1000000;3.72803
1000000;3.72914
1000000;3.72056
1000000;3.69603
1000000;3.72625
1000000;3.73883
1000000;3.70604
1000000;3.70048
1000000;3.7213
1000000;3.72051
1000000;3.72837
1000000;3.71172
1000000;3.71942
1000000;3.71674
1000000;3.70596
1000000;3.71144
1000000;3.72794
1000000;3.71456
1000000;3.72329
1000000;3.69633
1000000;3.7241
1000000;3.73284
1000000;3.72392
1000000;3.72418
1000000;3.69437
1000000;3.72839
1000000;3.72871
1000000;3.7433
1000000;3.70577
1000000;3.73509
1000000;3.69946
1000000;3.72246
1000000;3.70301
1000000;3.72055
1000000;3.7194
1000000;3.72393
1000000;3.69631
1000000;3.68215
1000000;3.72031
1000000;3.73657
1000000;3.70755
1000000;3.70983
1000000;3.72919
1000000;3.72161
1000000;3.76716
1000000;3.70924
1000000;3.72108
1000000;3.72203
1000000;3.73408
1000000;3.706
1000000;3.72512
1000000;3.72623
1000000;3.73674
1000000;3.71213
1000000;3.70577
1000000;3.71909
1000000;3.73909
1000000;3.74174
1000000;3.71402
1000000;3.71224
1000000;3.73199
1000000;3.70672
1000000;3.69511
1000000;3.73041
1000000;3.71945
1000000;3.73218
1000000;3.6774
1000000;3.71227
1000000;3.73025
1000000;3.71671
1000000;3.7101
1000000;3.71625
1000000;3.71656
1000000;3.70874
1000000;3.70243
1000000;3.78501
1000000;3.73809
1000000;3.73194
1000000;3.69044
1000000;3.70345
1000000;3.71709
